No,smi_mol1,smi_mol2,smi_mol3,smi_mol4,smi_mol5,smi_mol6,smi_mol7,smi_mol8,smi_mol9,smi_mol10,smi_mol11,smi_mol12,smi_mol13,x_mol_1,x_mol_2,x_mol_3,x_mol_4,x_mol_5,x_mol_6,x_mol_7,x_mol_8,x_mol_9,x_mol_10,x_mol_11,x_mol_12,x_mol_13,Mole/Weight/Volume Fraction,CN,DCN or ICN,Method,Device,Comments,Reference,can_smi_1,can_smi_2,can_smi_3,can_smi_4,can_smi_5,can_smi_6,can_smi_7,can_smi_8,can_smi_9,can_smi_10,can_smi_11,can_smi_12,can_smi_13,blends_str_repr
60,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,,,,,,,,,,0.404,0.295,0.073,0.228,,,,,,,,,,mole,47.94,DCN,ASTM D6890,IQT,*predicted CNs,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,,,,,,,,,,CC(C)CC(C)(C)C_0.295_CCCCCCCCCCCC_0.404_CCCc1ccccc1_0.228_Cc1cc(C)cc(C)c1_0.073_
62,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,,,,,,,,,,0.393,0.316,0.138,0.153,,,,,,,,,,mole,47.1,DCN,ASTM D6890,IQT,*predicted CNs,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,,,,,,,,,,CC(C)CC(C)(C)C_0.316_CCCCCCCCCCCC_0.393_CCCc1ccccc1_0.153_Cc1cc(C)cc(C)c1_0.138_
63,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,,,,,,,,,,0.401,0.313,0.277,0.007,,,,,,,,,,mole,47.0,DCN,ASTM D6890,IQT,*predicted CNs,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,,,,,,,,,,CC(C)CC(C)(C)C_0.313_CCCCCCCCCCCC_0.401_CCCc1ccccc1_0.007_Cc1cc(C)cc(C)c1_0.277_
64,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CCCC1=CC=CC=C1,,,,,,,,,,,0.354,0.332,0.314,,,,,,,,,,,mole,47.0,DCN,ASTM D6890,IQT,*predicted CNs,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CCCc1ccccc1,,,,,,,,,,,CC(C)CC(C)(C)C_0.332_CCCCCCCCCCCC_0.354_CCCc1ccccc1_0.314_
65,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,Other,,,,,,,,,0.361,0.333,0.002,0.289,0.015,,,,,,,,,mole,47.1,DCN,ASTM D6890,IQT,*predicted CNs,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,Other,,,,,,,,,CC(C)CC(C)(C)C_0.333_CCCCCCCCCCCC_0.361_CCCc1ccccc1_0.289_Cc1cc(C)cc(C)c1_0.002_Other_0.015_
66,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,,,,,,,,,,0.396,0.303,0.145,0.156,,,,,,,,,,mole,47.1,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,,,,,,,,,,CC(C)CC(C)(C)C_0.303_CCCCCCCCCCCC_0.396_CCCc1ccccc1_0.156_Cc1cc(C)cc(C)c1_0.145_
67,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,,,,,,,,,,0.389,0.313,0.12,0.177,,,,,,,,,,mole,47.1,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,,,,,,,,,,CC(C)CC(C)(C)C_0.313_CCCCCCCCCCCC_0.389_CCCc1ccccc1_0.177_Cc1cc(C)cc(C)c1_0.120_
68,CCCCCCCCCCCC(=O)O,,,,,,,,,,,,,1.0,,,,,,,,,,,,,mole,61.4,CN,ASTM D613,CFR Engine,,5,CCCCCCCCCCCC(=O)O,,,,,,,,,,,,,CCCCCCCCCCCC(=O)O_1.000_
69,CCCCCCCCCCCCCC(=O)O,,,,,,,,,,,,,1.0,,,,,,,,,,,,,mole,66.2,CN,ASTM D613,CFR Engine,,5,CCCCCCCCCCCCCC(=O)O,,,,,,,,,,,,,CCCCCCCCCCCCCC(=O)O_1.000_
70,CCCCCCCCCCCCCCCC(=O)O,,,,,,,,,,,,,1.0,,,,,,,,,,,,,mole,74.5,CN,ASTM D613,CFR Engine,,5,CCCCCCCCCCCCCCCC(=O)O,,,,,,,,,,,,,CCCCCCCCCCCCCCCC(=O)O_1.000_
71,CCCCCCC=CCCCCCCCC(=O)O,,,,,,,,,,,,,1.0,,,,,,,,,,,,,mole,51.0,CN,ASTM D613,CFR Engine,,5,CCCCCCC=CCCCCCCCC(=O)O,,,,,,,,,,,,,CCCCCCC=CCCCCCCCC(=O)O_1.000_
72,CCCCCCCCCCCCCCCCCC(=O)O,,,,,,,,,,,,,1.0,,,,,,,,,,,,,mole,86.9,CN,ASTM D613,CFR Engine,,5,CCCCCCCCCCCCCCCCCC(=O)O,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCC(=O)O_1.000_
73,CCCCCCCCC=CCCCCCCCC(=O)O,,,,,,,,,,,,,1.0,,,,,,,,,,,,,mole,55.0,CN,ASTM D613,CFR Engine,,5,CCCCCCCCC=CCCCCCCCC(=O)O,,,,,,,,,,,,,CCCCCCCCC=CCCCCCCCC(=O)O_1.000_
74,CCCCCC=CCC=CCCCCCCCC(=O)O,,,,,,,,,,,,,1.0,,,,,,,,,,,,,mole,42.2,CN,ASTM D613,CFR Engine,,5,CCCCCC=CCC=CCCCCCCCC(=O)O,,,,,,,,,,,,,CCCCCC=CCC=CCCCCCCCC(=O)O_1.000_
75,CCC=CCC=CCC=CCCCCCCCC(=O)O,,,,,,,,,,,,,1.0,,,,,,,,,,,,,mole,20.4,CN,ASTM D613,CFR Engine,,5,CCC=CCC=CCC=CCCCCCCCC(=O)O,,,,,,,,,,,,,CCC=CCC=CCC=CCCCCCCCC(=O)O_1.000_
76,CCCCCCCCC=CCCCCCCCCCC(=O)O,,,,,,,,,,,,,1.0,,,,,,,,,,,,,mole,64.8,CN,ASTM D613,CFR Engine,,5,CCCCCCCCC=CCCCCCCCCCC(=O)O,,,,,,,,,,,,,CCCCCCCCC=CCCCCCCCCCC(=O)O_1.000_
77,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,,,,,,,,,,,,,1.0,,,,,,,,,,,,,mole,76.0,CN,ASTM D613,CFR Engine,,5,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,,,,,,,,,,,,,CCCCCCCCC=CCCCCCCCCCCCC(=O)O_1.000_
78,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(O)=O,CCCCCCC=CCCCCCCCC(O)=O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,,,,,0.001,0.129,0.001,0.041,0.259,0.55,0.014,0.003,0.001,,,,,mole,47.2,CN,,,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",5,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,,,,,CCC=CCC=CCC=CCCCCCCCC(=O)O_0.014_CCCCCC=CCC=CCCCCCCCC(=O)O_0.550_CCCCCCC=CCCCCCCCC(=O)O_0.001_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.259_CCCCCCCCC=CCCCCCCCCCC(=O)O_0.003_CCCCCCCCC=CCCCCCCCCCCCC(=O)O_0.001_CCCCCCCCCCCCCC(=O)O_0.001_CCCCCCCCCCCCCCCC(=O)O_0.129_CCCCCCCCCCCCCCCCCC(=O)O_0.041_
79,CCCCCCCCCCCC(O)=O,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(O)=O,CCCCCCC=CCCCCCCCC(O)=O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,,,,0.001,0.027,0.271,0.032,0.199,0.396,0.066,0.003,0.005,0.001,,,,mole,61.7,CN,,,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",5,CCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,,,,CCC=CCC=CCC=CCCCCCCCC(=O)O_0.003_CCCCCC=CCC=CCCCCCCCC(=O)O_0.066_CCCCCCC=CCCCCCCCC(=O)O_0.032_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.396_CCCCCCCCC=CCCCCCCCCCC(=O)O_0.005_CCCCCCCCC=CCCCCCCCCCCCC(=O)O_0.001_CCCCCCCCCCCC(=O)O_0.001_CCCCCCCCCCCCCC(=O)O_0.027_CCCCCCCCCCCCCCCC(=O)O_0.271_CCCCCCCCCCCCCCCCCC(=O)O_0.199_
80,CCCCCCCCCCCCCCCC(O)=O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,,0.17,0.103,0.601,0.052,0.074,,,,,,,,,mole,57.5,CN,,,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",5,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,,CCC=CCC=CCC=CCCCCCCCC(=O)O_0.074_CCCCCC=CCC=CCCCCCCCC(=O)O_0.052_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.601_CCCCCCCCCCCCCCCC(=O)O_0.170_CCCCCCCCCCCCCCCCCC(=O)O_0.103_Other_nan_
81,CCCCCCCCCCCCCCCC(O)=O,CCCCCCC=CCCCCCCCC(O)=O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,0.105,0.024,0.028,0.833,0.007,0.002,,,,,,,,mole,56.7,CN,,,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",5,CCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,CCC=CCC=CCC=CCCCCCCCC(=O)O_0.002_CCCCCC=CCC=CCCCCCCCC(=O)O_0.007_CCCCCCC=CCCCCCCCC(=O)O_0.024_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.833_CCCCCCCCCCCCCCCC(=O)O_0.105_CCCCCCCCCCCCCCCCCC(=O)O_0.028_Other_nan_
82,CCCCCCCCCCCCCCCC(O)=O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,Other,,,,,,,,0.131,0.076,0.554,0.215,0.024,,,,,,,,,mole,55.8,CN,,,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",5,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,Other,,,,,,,,CCCCCC=CCC=CCCCCCCCC(=O)O_0.215_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.554_CCCCCCCCC=CCCCCCCCCCC(=O)O_0.024_CCCCCCCCCCCCCCCC(=O)O_0.131_CCCCCCCCCCCCCCCCCC(=O)O_0.076_Other_nan_
83,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(O)=O,CCCCCCC=CCCCCCCCC(O)=O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,Other,,,,,,,,0.042,0.376,0.021,0.043,0.518,,,,,,,,,mole,61.2,CN,,,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",5,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,Other,,,,,,,,CCCCCCC=CCCCCCCCC(=O)O_0.021_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.518_CCCCCCCCCCCCCC(=O)O_0.042_CCCCCCCCCCCCCCCC(=O)O_0.376_CCCCCCCCCCCCCCCCCC(=O)O_0.043_Other_nan_
84,CCCCCCCCCCCCCCCC(O)=O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,,,0.081,0.146,0.359,0.414,,,,,,,,,,mole,50.3,CN,,,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",5,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,,,CCCCCC=CCC=CCCCCCCCC(=O)O_0.414_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.359_CCCCCCCCCCCCCCCC(=O)O_0.081_CCCCCCCCCCCCCCCCCC(=O)O_0.146_Other_nan_
85,CCCCCCCCCCCCCCCC(O)=O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,,0.06,0.066,0.104,0.484,0.286,,,,,,,,,mole,34.2,CN,,,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",5,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,,CCC=CCC=CCC=CCCCCCCCC(=O)O_0.286_CCCCCC=CCC=CCCCCCCCC(=O)O_0.484_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.104_CCCCCCCCCCCCCCCC(=O)O_0.060_CCCCCCCCCCCCCCCCCC(=O)O_0.066_Other_nan_
86,CCCCCCCCCCCC(O)=O,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(O)=O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,,,,,,,0.065,0.112,0.179,0.018,0.26,0.366,,,,,,,,mole,34.2,CN,,,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",5,CCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,,,,,,,CCC=CCC=CCC=CCCCCCCCC(=O)O_nan_CCCCCC=CCC=CCCCCCCCC(=O)O_0.366_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.260_CCCCCCCCCCCC(=O)O_0.065_CCCCCCCCCCCCCC(=O)O_0.112_CCCCCCCCCCCCCCCC(=O)O_0.179_CCCCCCCCCCCCCCCCCC(=O)O_0.018_
87,CCCCCCCCCCCCCCCC(O)=O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,,,0.008,0.474,0.508,0.009,,,,,,,,,,mole,63.5,CN,,,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",5,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,,,CCCCCC=CCC=CCCCCCCCC(=O)O_0.009_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.508_CCCCCCCCCCCCCCCC(=O)O_0.008_CCCCCCCCCCCCCCCCCC(=O)O_0.474_Other_nan_
88,CCCCCCCCCCCCCCCC(O)=O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,,0.005,0.004,0.128,0.193,0.67,,,,,,,,,mole,25.5,CN,,,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",5,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,,CCC=CCC=CCC=CCCCCCCCC(=O)O_0.670_CCCCCC=CCC=CCCCCCCCC(=O)O_0.193_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.128_CCCCCCCCCCCCCCCC(=O)O_0.005_CCCCCCCCCCCCCCCCCC(=O)O_0.004_Other_nan_
89,CCCCCCCCCCCC(O)=O,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(O)=O,CCCCCCCCCCCCCCCCCC(=O)O,Other,,,,,,,,,0.938,0.018,0.004,0.041,,,,,,,,,,mole,63.2,CN,,,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",5,CCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,Other,,,,,,,,,CCCCCCCCCCCC(=O)O_0.938_CCCCCCCCCCCCCC(=O)O_0.018_CCCCCCCCCCCCCCCC(=O)O_0.004_CCCCCCCCCCCCCCCCCC(=O)O_0.041_Other_nan_
90,CCCCCCCCCCCC(O)=O,CCCCCCCC\C=C/CCCCCCCC(O)=O,Other,,,,,,,,,,,0.983,0.017,,,,,,,,,,,,mole,64.8,CN,,,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",5,CCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,Other,,,,,,,,,,,CCCCCCCC/C=C\CCCCCCCC(=O)O_0.017_CCCCCCCCCCCC(=O)O_0.983_Other_nan_
91,CCCCCCCCCCCC(O)=O,CCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,,,,,,,,,,0.91,0.035,0.03,0.025,,,,,,,,,,mole,64.0,CN,,,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",5,CCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,,,,,,,,,,CCCCCC=CCC=CCCCCCCCC(=O)O_0.025_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.030_CCCCCCCCCCCC(=O)O_0.910_CCCCCCCCCCCCCC(=O)O_0.035_
92,CCCCCCCCCCCCCCCC(O)=O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCC=CCC=CCC=CCCCCCCCC(=O)O,,,,,,,,,,0.104,0.181,0.554,0.162,,,,,,,,,,mole,52.3,CN,,,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",5,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,,,,,,,,,,CCC=CCC=CCC=CCCCCCCCC(=O)O_0.162_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.554_CCCCCCCCCCCCCCCC(=O)O_0.104_CCCCCCCCCCCCCCCCCC(=O)O_0.181_
93,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(O)=O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,,0.01,0.158,0.037,0.183,0.612,,,,,,,,,mole,44.5,CN,,,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",5,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,,CCCCCC=CCC=CCCCCCCCC(=O)O_0.612_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.183_CCCCCCCCCCCCCC(=O)O_0.010_CCCCCCCCCCCCCCCC(=O)O_0.158_CCCCCCCCCCCCCCCCCC(=O)O_0.037_Other_nan_
94,CCCCCCCCCCCC(O)=O,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(O)=O,CCCCCCCC\C=C/CCCCCCCC(O)=O,Other,,,,,,,,,0.226,0.552,0.177,0.044,,,,,,,,,,mole,67.5,CN,,,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",5,CCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,Other,,,,,,,,,CCCCCCCC/C=C\CCCCCCCC(=O)O_0.044_CCCCCCCCCCCC(=O)O_0.226_CCCCCCCCCCCCCC(=O)O_0.552_CCCCCCCCCCCCCCCC(=O)O_0.177_Other_nan_
95,CCCCCCCCCCCCCCCC(O)=O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,,,,,,,,,,0.681,0.033,0.258,0.028,,,,,,,,,,mole,65.3,CN,,,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",5,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,,,,,,,,,,CCCCCC=CCC=CCCCCCCCC(=O)O_0.028_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.258_CCCCCCCCCCCCCCCC(=O)O_0.681_CCCCCCCCCCCCCCCCCC(=O)O_0.033_
96,CCCCCCCCCCCCCCCC(O)=O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,,,,,,,,,,,0.272,0.455,0.272,,,,,,,,,,,mole,52.2,CN,,,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",5,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,,,,,,,,,,,CCCCCC=CCC=CCCCCCCCC(=O)O_0.272_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.455_CCCCCCCCCCCCCCCC(=O)O_0.272_
97,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(O)=O,CCCCCCC=CCCCCCCCC(O)=O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,,,,,,,0.005,0.212,0.004,0.063,0.492,0.213,0.011,,,,,,,mole,54.0,CN,,,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",5,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,,,,,,,CCC=CCC=CCC=CCCCCCCCC(=O)O_0.011_CCCCCC=CCC=CCCCCCCCC(=O)O_0.213_CCCCCCC=CCCCCCCCC(=O)O_0.004_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.492_CCCCCCCCCCCCCC(=O)O_0.005_CCCCCCCCCCCCCCCC(=O)O_0.212_CCCCCCCCCCCCCCCCCC(=O)O_0.063_
98,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(O)=O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,,0.039,0.034,0.026,0.872,0.029,,,,,,,,,mole,54.5,CN,,,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",5,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,,CCCCCC=CCC=CCCCCCCCC(=O)O_0.029_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.872_CCCCCCCCCCCCCC(=O)O_0.039_CCCCCCCCCCCCCCCC(=O)O_0.034_CCCCCCCCCCCCCCCCCC(=O)O_0.026_Other_nan_
